customer_id,total_calls,avg_service_time,total_service_time,avg_vru_time,avg_queue_time,total_hangs,avg_priority,first_call,last_call,hang_rate,customer_lifetime_days,cluster
28090959.0,1,0.0,0,6.0,27.0,1,2.0,1999-10-14,1999-10-14,100.0,0,2
28093201.0,11,63.18,695,5.09,77.0,4,1.0,1999-01-13,1999-12-26,36.36,347,0
28093284.0,7,132.86,930,5.86,119.86,1,2.0,1999-04-15,1999-05-26,14.29,41,2
28094878.0,1,201.0,201,21.0,29.0,0,1.0,1999-05-17,1999-05-17,0.0,0,0
28098655.0,1,20.0,20,5.0,174.0,0,1.0,1999-08-11,1999-08-11,0.0,0,0
28098788.0,5,172.4,862,5.2,85.8,1,2.0,1999-04-18,1999-04-18,20.0,0,2
28100808.0,1,0.0,0,5.0,2.0,1,1.0,1999-03-11,1999-03-11,100.0,0,0
28101491.0,9,106.56,959,5.78,61.89,3,1.0,1999-01-25,1999-12-29,33.33,338,0
28104354.0,17,113.29,1926,5.65,45.59,3,1.0,1999-02-03,1999-12-12,17.65,312,0
28106094.0,7,107.14,750,5.71,115.29,2,2.0,1999-02-28,1999-08-03,28.57,156,2
28107381.0,4,87.0,348,8.0,16.75,1,2.0,1999-02-03,1999-05-16,25.0,102,2
28107399.0,17,104.65,1779,5.53,60.59,6,1.0,1999-07-09,1999-12-29,35.29,173,0
28108520.0,8,60.5,484,5.75,139.75,3,1.0,1999-05-23,1999-11-23,37.5,184,0
28109171.0,1,81.0,81,6.0,139.0,0,2.0,1999-09-30,1999-09-30,0.0,0,2
28109650.0,17,80.59,1370,5.47,112.65,2,2.0,1999-03-03,1999-12-02,11.76,274,2
28109668.0,21,204.81,4301,5.29,62.95,4,2.0,1999-02-15,1999-12-14,19.05,302,2
28110013.0,12,65.0,780,5.25,113.42,5,1.0,1999-07-25,1999-11-15,41.67,113,0
28111102.0,9,64.44,580,5.56,41.44,2,2.0,1999-01-06,1999-10-17,22.22,284,2
28113462.0,5,27.6,138,4.8,48.0,2,1.0,1999-05-27,1999-11-08,40.0,165,0
28114262.0,10,246.5,2465,5.7,49.3,1,2.0,1999-04-11,1999-12-13,10.0,246,2
28115541.0,2,93.5,187,6.0,51.5,1,1.0,1999-03-16,1999-06-15,50.0,91,0
28116135.0,1,299.0,299,7.0,214.0,0,1.0,1999-05-19,1999-05-19,0.0,0,0
28116861.0,5,256.0,1280,5.6,56.4,0,2.0,1999-01-19,1999-02-09,0.0,21,2
28117505.0,25,86.84,2171,5.72,102.6,2,2.0,1999-01-20,1999-11-22,8.0,306,2
28117638.0,62,187.81,11644,5.65,99.9,14,2.0,1999-01-09,1999-12-26,22.58,351,2
28119832.0,7,95.0,665,5.43,89.14,0,1.0,1999-10-15,1999-11-28,0.0,44,0
28122083.0,4,166.5,666,5.5,68.0,0,1.0,1999-05-20,1999-08-01,0.0,73,0
28123974.0,25,53.24,1331,5.8,103.2,3,2.0,1999-01-13,1999-08-12,12.0,211,2
28124543.0,10,111.3,1113,4.8,66.6,3,1.0,1999-02-21,1999-11-15,30.0,267,0
28125862.0,4,43.25,173,5.75,92.5,0,2.0,1999-01-18,1999-10-25,0.0,280,2
28126357.0,4,103.25,413,5.0,132.5,1,1.0,1999-11-17,1999-12-13,25.0,26,0
28126886.0,9,211.56,1904,5.56,93.56,1,2.0,1999-02-21,1999-12-22,11.11,304,2
28129708.0,14,168.93,2365,5.64,65.5,3,2.0,1999-02-11,1999-09-03,21.43,204,2
28131100.0,4,103.5,414,5.25,45.25,1,1.0,1999-05-19,1999-11-12,25.0,177,0
28131324.0,15,136.33,2045,5.4,71.2,2,2.0,1999-02-08,1999-11-01,13.33,266,2
28133031.0,23,98.3,2261,5.22,83.35,6,1.0,1999-02-03,1999-11-07,26.09,277,0
28134096.0,1,0.0,0,6.0,53.0,1,1.0,1999-12-23,1999-12-23,100.0,0,0
28134708.0,17,86.47,1470,5.06,37.88,6,2.0,1999-01-13,1999-09-04,35.29,234,2
28136133.0,16,139.19,2227,5.56,91.31,3,2.0,1999-01-03,1999-12-22,18.75,353,2
28138212.0,17,77.94,1325,5.35,57.29,2,2.0,1999-01-13,1999-12-23,11.76,344,2
28138295.0,14,128.07,1793,5.64,51.21,2,2.0,1999-01-05,1999-11-16,14.29,315,2
28139285.0,20,114.6,2292,6.45,93.4,1,2.0,1999-01-06,1999-12-15,5.0,343,2
28139426.0,39,120.33,4693,7.0,66.82,15,2.0,1999-01-06,1999-12-08,38.46,336,2
28140283.0,1,29.0,29,6.0,130.0,0,1.0,1999-03-21,1999-03-21,0.0,0,0
28142222.0,8,254.5,2036,5.62,79.88,0,2.0,1999-03-14,1999-09-05,0.0,175,2
28142339.0,14,202.14,2830,5.14,73.14,4,1.0,1999-01-05,1999-10-07,28.57,275,0
28143519.0,3,0.0,0,5.67,50.33,3,1.0,1999-05-03,1999-05-03,100.0,0,0
28145027.0,4,20.75,83,5.5,21.75,3,1.0,1999-03-18,1999-04-13,75.0,26,0
28145043.0,5,29.0,145,5.4,31.2,2,1.0,1999-01-05,1999-08-23,40.0,230,0
28146124.0,12,74.25,891,5.33,65.25,2,1.0,1999-01-03,1999-09-17,16.67,257,0
28146587.0,3,54.33,163,6.0,66.0,1,2.0,1999-05-27,1999-12-23,33.33,210,2
28146769.0,26,97.54,2536,5.38,83.23,8,2.0,1999-03-23,1999-12-20,30.77,272,2
28146850.0,4,47.5,190,5.5,131.5,1,2.0,1999-07-20,1999-10-12,25.0,84,2
28147049.0,17,176.71,3004,5.18,34.53,4,2.0,1999-01-21,1999-12-07,23.53,320,2
28149151.0,1,151.0,151,6.0,15.0,0,1.0,1999-01-03,1999-01-03,0.0,0,0
28182780.0,2,102.5,205,6.5,90.5,1,1.0,1999-05-17,1999-11-02,50.0,169,0
28285716.0,3,37.0,111,5.33,151.67,1,1.0,1999-09-22,1999-12-15,33.33,84,0
28402774.0,1,212.0,212,6.0,86.0,0,2.0,1999-02-07,1999-02-07,0.0,0,2
28403822.0,2,141.0,282,6.0,34.0,0,2.0,1999-01-19,1999-03-10,0.0,50,2
28406494.0,23,138.04,3175,6.04,133.7,5,1.0,1999-05-25,1999-12-01,21.74,190,0
28408904.0,1,0.0,0,6.0,89.0,1,1.0,1999-04-11,1999-04-11,100.0,0,0
28408946.0,2,698.0,1396,6.0,38.5,0,2.0,1999-04-11,1999-09-13,0.0,155,2
28409100.0,11,127.36,1401,5.55,62.09,2,1.0,1999-01-10,1999-12-26,18.18,350,0
28411882.0,15,172.27,2584,5.33,114.73,4,2.0,1999-01-21,1999-11-23,26.67,306,2
28415347.0,7,56.29,394,5.43,45.14,4,2.0,1999-08-01,1999-11-30,57.14,121,2
28417574.0,1,3.0,3,6.0,28.0,0,2.0,1999-03-08,1999-03-08,0.0,0,2
28420107.0,2,519.5,1039,5.0,128.0,0,1.0,1999-02-07,1999-02-14,0.0,7,0
28422293.0,1,5.0,5,5.0,245.0,0,2.0,1999-05-23,1999-05-23,0.0,0,2
28423507.0,1,136.0,136,6.0,113.0,0,1.0,1999-06-06,1999-06-06,0.0,0,0
28423994.0,8,46.62,373,5.0,69.88,0,2.0,1999-01-02,1999-08-21,0.0,231,2
28424109.0,7,157.14,1100,4.43,28.57,1,1.0,1999-03-05,1999-09-26,14.29,205,0
28425254.0,2,93.0,186,5.0,54.5,1,1.0,1999-05-04,1999-10-26,50.0,175,0
28425890.0,1,156.0,156,5.0,147.0,0,2.0,1999-01-19,1999-01-19,0.0,0,2
28429389.0,9,66.44,598,5.78,109.11,1,1.0,1999-08-27,1999-12-10,11.11,105,0
28429876.0,3,225.0,675,4.0,101.0,0,1.0,1999-03-22,1999-07-13,0.0,113,0
28430957.0,9,221.67,1995,5.22,83.33,3,2.0,1999-01-17,1999-11-23,33.33,310,2
28431336.0,2,108.0,216,6.0,188.0,0,2.0,1999-08-02,1999-09-02,0.0,31,2
28431633.0,5,60.0,300,4.8,31.8,2,2.0,1999-01-04,1999-07-12,40.0,189,2
28432623.0,10,74.7,747,5.3,46.3,2,2.0,1999-01-03,1999-11-21,20.0,322,2
28433795.0,7,70.86,496,5.71,58.0,0,2.0,1999-03-02,1999-12-27,0.0,300,2
28435535.0,1,67.0,67,5.0,75.0,0,1.0,1999-11-22,1999-11-22,0.0,0,0
28438562.0,27,210.81,5692,5.63,84.22,0,2.0,1999-01-16,1999-12-23,0.0,341,2
28439289.0,9,35.44,319,5.0,44.0,5,1.0,1999-01-10,1999-12-19,55.56,343,0
28443885.0,11,304.73,3352,5.55,99.45,0,2.0,1999-03-09,1999-05-19,0.0,71,2
28444065.0,8,65.88,527,5.25,57.88,5,1.0,1999-04-05,1999-12-05,62.5,244,0
28445120.0,38,180.08,6843,5.68,77.05,6,2.0,1999-02-28,1999-12-09,15.79,284,2
28445906.0,7,119.71,838,5.57,115.57,0,1.0,1999-03-09,1999-07-05,0.0,118,0
28445948.0,1,61.0,61,5.0,55.0,0,1.0,1999-12-13,1999-12-13,0.0,0,0
28450153.0,4,16.0,64,6.0,33.0,1,2.0,1999-02-14,1999-05-08,25.0,83,2
28451326.0,1,0.0,0,6.0,136.0,1,1.0,1999-12-12,1999-12-12,100.0,0,0
28452092.0,18,246.0,4428,8.89,116.39,3,1.0,1999-04-11,1999-12-10,16.67,243,0
28452795.0,4,106.75,427,5.5,117.25,0,1.0,1999-01-03,1999-01-14,0.0,11,0
28457521.0,80,261.79,20943,5.48,79.55,7,2.0,1999-01-02,1999-12-26,8.75,358,2
28457844.0,4,105.5,422,3.5,54.0,1,1.0,1999-10-12,1999-12-13,25.0,62,0
28458016.0,1,8.0,8,5.0,778.0,0,2.0,1999-04-13,1999-04-13,0.0,0,0
28458982.0,1,57.0,57,5.0,103.0,0,1.0,1999-11-26,1999-11-26,0.0,0,0
28459022.0,6,184.17,1105,5.33,48.67,0,2.0,1999-03-13,1999-11-14,0.0,246,2
28461895.0,59,103.92,6131,5.58,146.54,5,1.0,1999-01-03,1999-12-23,8.47,354,0
28465698.0,252,121.83,30702,5.77,87.34,38,2.0,1999-01-04,1999-12-30,15.08,360,2
28465789.0,18,157.5,2835,5.56,83.78,2,2.0,1999-02-07,1999-12-29,11.11,325,2
28466209.0,1,6.0,6,5.0,87.0,0,2.0,1999-07-27,1999-07-27,0.0,0,2
28466399.0,22,117.41,2583,5.68,109.59,4,1.0,1999-03-01,1999-12-19,18.18,293,0
28469013.0,2,89.0,178,5.5,49.5,1,1.0,1999-02-09,1999-08-24,50.0,196,0
28469658.0,26,207.92,5406,5.58,87.19,1,2.0,1999-01-04,1999-11-29,3.85,329,2
28471225.0,7,338.57,2370,5.0,46.86,1,2.0,1999-01-10,1999-12-08,14.29,332,2
28472603.0,8,121.0,968,5.25,70.75,2,1.0,1999-02-10,1999-08-02,25.0,173,0
28473379.0,2,95.5,191,5.0,119.0,0,1.0,1999-12-05,1999-12-15,0.0,10,0
28474385.0,2,149.5,299,6.0,104.5,0,1.0,1999-12-14,1999-12-20,0.0,6,0
28474674.0,15,165.73,2486,5.67,111.6,1,1.0,1999-04-05,1999-11-10,6.67,219,0
28476075.0,9,74.11,667,5.44,144.22,2,1.0,1999-05-24,1999-12-02,22.22,192,0
28476307.0,3,98.0,294,4.33,133.33,1,1.0,1999-03-14,1999-09-06,33.33,176,0
28477511.0,1,61.0,61,6.0,21.0,0,1.0,1999-02-01,1999-02-01,0.0,0,0
28478865.0,2,127.5,255,6.0,111.0,0,2.0,1999-03-23,1999-05-26,0.0,64,2
28481158.0,79,162.89,12868,5.49,63.38,15,2.0,1999-01-03,1999-12-30,18.99,361,2
28488716.0,1,529.0,529,5.0,328.0,0,2.0,1999-12-13,1999-12-13,0.0,0,2
28491934.0,3,17.67,53,6.67,4.0,0,2.0,1999-03-29,1999-05-13,0.0,45,2
28491991.0,23,61.39,1412,6.35,94.17,7,1.0,1999-02-10,1999-09-08,30.43,210,0
28495141.0,46,102.24,4703,5.52,66.52,10,2.0,1999-01-18,1999-12-30,21.74,346,2
28495828.0,10,23.2,232,5.6,86.1,7,1.0,1999-07-26,1999-12-29,70.0,156,0
28496644.0,1,52.0,52,6.0,5.0,0,2.0,1999-03-10,1999-03-10,0.0,0,2
28497956.0,10,102.1,1021,5.8,107.4,1,2.0,1999-01-01,1999-11-16,10.0,319,2
28508521.0,3,163.33,490,5.67,125.0,0,2.0,1999-03-11,1999-05-02,0.0,52,2
28509537.0,21,134.52,2825,5.19,82.1,10,1.0,1999-02-11,1999-11-24,47.62,286,0
28510568.0,2,3.0,6,9.0,6.5,2,2.0,1999-02-14,1999-05-23,100.0,98,2
28510667.0,13,89.46,1163,4.92,79.23,5,1.0,1999-03-25,1999-12-06,38.46,256,0
28511715.0,3,566.33,1699,5.67,105.67,0,1.0,1999-01-02,1999-07-02,0.0,181,0
28512176.0,1,9.0,9,8.0,28.0,0,2.0,1999-05-23,1999-05-23,0.0,0,2
28513760.0,5,247.6,1238,5.8,158.0,0,1.0,1999-01-14,1999-04-12,0.0,88,0
28514800.0,4,1.25,5,4.75,23.5,2,1.0,1999-02-01,1999-05-16,50.0,104,0
28515229.0,6,155.17,931,5.67,40.33,0,2.0,1999-01-21,1999-06-06,0.0,136,2
28516169.0,13,119.15,1549,5.46,108.0,4,1.0,1999-02-10,1999-12-26,30.77,319,0
28516995.0,14,71.5,1001,5.43,74.43,3,1.0,1999-01-01,1999-02-22,21.43,52,0
28517043.0,66,210.97,13924,5.58,73.14,20,1.0,1999-01-04,1999-12-30,30.3,360,0
28518876.0,7,37.14,260,5.14,42.14,4,2.0,1999-02-10,1999-03-23,57.14,41,2
28518975.0,1,879.0,879,6.0,83.0,0,2.0,1999-05-18,1999-05-18,0.0,0,2
28519452.0,10,304.2,3042,5.8,153.6,0,1.0,1999-04-22,1999-06-28,0.0,67,0
28519973.0,34,102.85,3497,5.53,56.0,12,2.0,1999-01-03,1999-12-27,35.29,358,2
28520088.0,26,106.85,2778,5.65,62.38,3,2.0,1999-03-22,1999-12-21,11.54,274,2
28521904.0,6,137.33,824,3.67,78.83,2,1.0,1999-05-09,1999-11-09,33.33,184,0
28522803.0,1,74.0,74,6.0,122.0,0,1.0,1999-06-15,1999-06-15,0.0,0,0
28523389.0,12,226.25,2715,4.92,84.92,6,2.0,1999-03-21,1999-09-21,50.0,184,2
28524643.0,2,20.5,41,4.0,4.5,1,2.0,1999-05-30,1999-05-30,50.0,0,2
28524718.0,2,183.5,367,3.0,37.5,1,1.0,1999-01-14,1999-01-14,50.0,0,0
28525038.0,1,80.0,80,6.0,47.0,0,1.0,1999-04-09,1999-04-09,0.0,0,0
28526101.0,1,65.0,65,6.0,14.0,0,1.0,1999-01-04,1999-01-04,0.0,0,0
28526184.0,8,142.62,1141,4.38,68.25,4,2.0,1999-03-23,1999-11-22,50.0,244,2
28526465.0,16,69.25,1108,5.81,97.06,4,1.0,1999-05-23,1999-12-26,25.0,217,0
28526762.0,18,90.56,1630,4.5,105.5,7,2.0,1999-01-28,1999-09-08,38.89,223,2
28527489.0,59,109.8,6478,5.51,107.08,12,1.0,1999-01-18,1999-12-30,20.34,346,0
28530699.0,2,16.0,32,5.5,60.5,1,1.0,1999-07-26,1999-10-25,50.0,91,0
28531465.0,24,108.83,2612,5.46,96.83,2,1.0,1999-05-19,1999-12-01,8.33,196,0
28532034.0,13,223.62,2907,5.23,64.38,2,1.0,1999-01-01,1999-12-15,15.38,348,0
28533941.0,1,67.0,67,6.0,21.0,0,1.0,1999-02-15,1999-02-15,0.0,0,0
28535326.0,1,136.0,136,6.0,47.0,0,1.0,1999-01-04,1999-01-04,0.0,0,0
28536282.0,1,0.0,0,6.0,6.0,1,1.0,1999-08-03,1999-08-03,100.0,0,0
28536993.0,2,3.5,7,8.0,14.0,1,2.0,1999-05-23,1999-05-23,50.0,0,2
28537025.0,10,100.6,1006,7.0,111.1,2,1.0,1999-01-13,1999-07-04,20.0,172,0
28537405.0,1,0.0,0,6.0,146.0,1,2.0,1999-05-06,1999-05-06,100.0,0,2
28538312.0,19,75.16,1428,5.63,96.63,8,2.0,1999-04-11,1999-12-02,42.11,235,2
28542215.0,2,235.0,470,5.5,20.5,0,2.0,1999-01-03,1999-01-15,0.0,12,2
28542249.0,7,114.86,804,6.14,106.43,1,1.0,1999-01-03,1999-12-29,14.29,360,0
28542280.0,12,212.58,2551,5.58,172.83,3,2.0,1999-06-03,1999-12-29,25.0,209,2
28543254.0,3,99.67,299,4.33,34.67,1,1.0,1999-04-12,1999-12-21,33.33,253,0
28544112.0,2,281.5,563,5.5,184.0,0,1.0,1999-07-08,1999-12-06,0.0,151,0
28544401.0,11,106.64,1173,5.91,144.0,2,1.0,1999-08-09,1999-12-20,18.18,133,0
28544807.0,8,57.38,459,5.88,56.5,4,1.0,1999-03-25,1999-09-30,50.0,189,0
28545507.0,31,150.39,4662,5.77,113.77,9,1.0,1999-11-02,1999-12-30,29.03,58,0
28546109.0,33,113.33,3740,5.33,94.12,9,1.0,1999-01-05,1999-12-19,27.27,348,0
28547149.0,2,118.0,236,6.0,79.0,0,1.0,1999-01-20,1999-01-27,0.0,7,0
28547511.0,1,104.0,104,5.0,54.0,0,1.0,1999-10-13,1999-10-13,0.0,0,0
28547628.0,14,87.64,1227,6.79,100.5,6,1.0,1999-01-23,1999-11-15,42.86,296,0
28548881.0,6,70.83,425,6.0,33.17,0,2.0,1999-05-23,1999-10-18,0.0,148,2
28552420.0,2,223.0,446,6.0,118.5,0,1.0,1999-04-25,1999-12-01,0.0,220,0
28552552.0,6,123.0,738,5.83,47.5,2,1.0,1999-01-13,1999-04-18,33.33,95,0
28552792.0,19,252.21,4792,5.32,92.37,3,1.0,1999-01-13,1999-12-27,15.79,348,0
28553907.0,10,131.3,1313,5.1,75.9,1,2.0,1999-01-21,1999-04-25,10.0,94,2
28555415.0,1,295.0,295,6.0,106.0,0,1.0,1999-04-02,1999-04-02,0.0,0,0
28557163.0,10,157.8,1578,5.9,53.9,1,2.0,1999-03-16,1999-12-30,10.0,289,2
28558476.0,3,112.0,336,5.33,32.0,0,2.0,1999-01-18,1999-07-25,0.0,188,2
28560530.0,16,170.12,2722,5.25,103.38,1,2.0,1999-01-04,1999-12-13,6.25,343,2
28561314.0,1,179.0,179,6.0,212.0,0,1.0,1999-05-03,1999-05-03,0.0,0,0
28561827.0,63,101.25,6379,5.4,85.22,21,2.0,1999-01-01,1999-12-30,33.33,363,2
28562072.0,1,90.0,90,5.0,19.0,0,2.0,1999-01-19,1999-01-19,0.0,0,2
28562668.0,10,259.6,2596,5.6,38.8,3,2.0,1999-03-22,1999-11-15,30.0,238,2
28563609.0,3,240.0,720,6.0,38.0,0,2.0,1999-01-07,1999-12-22,0.0,349,2
28565398.0,2,83.5,167,6.0,59.5,0,1.0,1999-12-21,1999-12-26,0.0,5,0
28566222.0,4,68.75,275,5.75,101.0,1,1.0,1999-01-13,1999-02-09,25.0,27,0
28566412.0,4,88.25,353,3.25,38.0,1,2.0,1999-02-01,1999-04-24,25.0,82,2
28566826.0,1,138.0,138,6.0,146.0,0,1.0,1999-07-11,1999-07-11,0.0,0,0
28567196.0,1,142.0,142,5.0,33.0,0,2.0,1999-11-29,1999-11-29,0.0,0,2
28567766.0,1,851.0,851,6.0,93.0,0,1.0,1999-06-07,1999-06-07,0.0,0,2
28568186.0,48,109.0,5232,5.35,50.23,17,2.0,1999-01-17,1999-12-28,35.42,345,2
28568764.0,12,339.25,4071,5.58,66.92,0,2.0,1999-01-17,1999-08-13,0.0,208,2
28568889.0,10,91.7,917,5.8,104.1,3,1.0,1999-09-28,1999-12-13,30.0,76,0
28569804.0,11,196.27,2159,5.45,82.91,1,1.0,1999-02-02,1999-12-29,9.09,330,0
28569838.0,3,279.0,837,5.33,51.0,0,1.0,1999-01-06,1999-01-14,0.0,8,0
28569986.0,1,56.0,56,6.0,122.0,0,1.0,1999-02-11,1999-02-11,0.0,0,0
28571545.0,12,211.75,2541,5.17,128.25,2,2.0,1999-02-07,1999-12-15,16.67,311,2
28574424.0,1,7.0,7,5.0,226.0,0,1.0,1999-02-23,1999-02-23,0.0,0,0
28574507.0,37,104.22,3856,4.81,57.59,12,2.0,1999-02-05,1999-11-02,32.43,270,2
28574572.0,1,315.0,315,5.0,107.0,0,2.0,1999-04-26,1999-04-26,0.0,0,2
28575512.0,5,164.0,820,4.8,117.2,1,1.0,1999-05-25,1999-11-08,20.0,167,0
28575710.0,33,94.64,3123,5.39,89.7,9,1.0,1999-01-01,1999-12-27,27.27,360,0
28579027.0,3,20.33,61,5.67,83.0,2,2.0,1999-03-20,1999-11-11,66.67,236,2
28579050.0,6,96.33,578,6.0,82.0,0,1.0,1999-01-13,1999-09-13,0.0,243,0
28584985.0,69,106.26,7332,5.36,86.52,21,1.0,1999-01-05,1999-07-26,30.43,202,0
28585628.0,1,0.0,0,5.0,12.0,1,1.0,1999-01-03,1999-01-03,100.0,0,0
28587517.0,3,61.0,183,5.67,77.67,2,1.0,1999-03-15,1999-05-25,66.67,71,0
28593036.0,1,7.0,7,6.0,346.0,0,1.0,1999-08-01,1999-08-01,0.0,0,0
28595346.0,10,83.1,831,5.1,53.6,4,2.0,1999-01-13,1999-08-02,40.0,201,2
28598795.0,1,0.0,0,6.0,126.0,1,1.0,1999-05-18,1999-05-18,100.0,0,0
28600226.0,1,34.0,34,8.0,39.0,0,0.0,1999-02-11,1999-02-11,0.0,0,0
28602266.0,19,119.63,2273,5.74,55.89,3,2.0,1999-01-03,1999-04-19,15.79,106,2
28605228.0,1,0.0,0,6.0,147.0,1,2.0,1999-08-03,1999-08-03,100.0,0,2
28606028.0,16,149.12,2386,5.38,62.0,1,2.0,1999-01-06,1999-11-25,6.25,323,2
28610236.0,2,713.0,1426,5.5,92.5,0,1.0,1999-07-05,1999-07-13,0.0,8,0
28610996.0,11,137.18,1509,4.73,46.64,2,1.0,1999-07-19,1999-12-14,18.18,148,0
28612919.0,7,124.29,870,5.29,103.29,1,2.0,1999-02-07,1999-11-29,14.29,295,2
28613750.0,1,0.0,0,6.0,72.0,1,1.0,1999-12-01,1999-12-01,100.0,0,0
28613891.0,2,98.0,196,5.0,35.5,0,1.0,1999-11-23,1999-12-15,0.0,22,0
28614881.0,1,0.0,0,5.0,38.0,1,1.0,1999-01-13,1999-01-13,100.0,0,0
28617512.0,1,1185.0,1185,5.0,514.0,0,1.0,1999-05-03,1999-05-03,0.0,0,0
28621969.0,4,169.0,676,5.5,63.75,0,2.0,1999-01-31,1999-06-20,0.0,140,2
28622421.0,33,67.03,2212,5.52,89.61,8,1.0,1999-01-18,1999-12-27,24.24,343,0
28622710.0,93,73.47,6833,5.74,100.94,13,1.0,1999-01-03,1999-12-26,13.98,357,0
28625531.0,9,135.89,1223,7.11,84.22,0,2.0,1999-01-28,1999-05-12,0.0,104,2
28626182.0,11,89.18,981,4.82,58.0,5,1.0,1999-01-26,1999-08-22,45.45,208,0
28626448.0,58,71.28,4134,5.6,134.71,6,1.0,1999-01-03,1999-11-29,10.34,330,0
28627867.0,1,338.0,338,5.0,52.0,0,2.0,1999-07-08,1999-07-08,0.0,0,2
28630226.0,1,0.0,0,6.0,19.0,1,1.0,1999-09-30,1999-09-30,100.0,0,0
28630275.0,6,67.17,403,3.83,51.67,2,1.0,1999-02-10,1999-08-08,33.33,179,0
28630283.0,4,225.75,903,4.75,29.75,1,2.0,1999-04-18,1999-09-02,25.0,137,2
28631851.0,1,436.0,436,5.0,21.0,0,2.0,1999-05-24,1999-05-24,0.0,0,2
28632164.0,26,105.19,2735,5.08,60.0,7,2.0,1999-01-28,1999-10-05,26.92,250,2
28635043.0,1,110.0,110,5.0,129.0,0,1.0,1999-01-17,1999-01-17,0.0,0,0
28635415.0,1,144.0,144,6.0,274.0,0,1.0,1999-12-08,1999-12-08,0.0,0,0
28636736.0,2,35.0,70,5.5,37.0,0,1.0,1999-01-04,1999-02-23,0.0,50,0
28636975.0,31,65.55,2032,4.23,44.45,13,1.0,1999-01-07,1999-11-30,41.94,327,0
28638369.0,20,181.45,3629,5.3,91.8,0,2.0,1999-01-31,1999-06-13,0.0,133,2
28638807.0,18,83.06,1495,5.78,88.39,2,2.0,1999-02-10,1999-12-27,11.11,320,2
28639870.0,12,289.75,3477,5.67,118.58,0,1.0,1999-01-06,1999-11-28,0.0,326,0
28641447.0,7,134.29,940,5.43,50.29,1,2.0,1999-03-02,1999-12-31,14.29,304,2
28641637.0,3,217.0,651,5.67,52.67,1,1.0,1999-04-22,1999-07-26,33.33,95,0
28641827.0,11,160.45,1765,5.36,136.09,2,1.0,1999-03-15,1999-10-07,18.18,206,0
28642148.0,20,241.0,4820,4.8,52.7,7,1.0,1999-01-02,1999-09-08,35.0,249,0
28642163.0,3,122.33,367,5.33,271.33,1,1.0,1999-01-13,1999-08-02,33.33,201,0
28645042.0,5,102.8,514,5.4,48.8,1,2.0,1999-08-09,1999-12-08,20.0,121,2
28646784.0,1,256.0,256,6.0,11.0,0,1.0,1999-08-05,1999-08-05,0.0,0,0
28647535.0,24,119.92,2878,5.5,154.92,5,1.0,1999-01-13,1999-12-30,20.83,351,0
28653400.0,2,5.0,10,5.0,37.5,1,1.0,1999-12-02,1999-12-02,50.0,0,0
28654895.0,22,185.86,4089,5.55,119.23,3,1.0,1999-02-08,1999-12-28,13.64,323,0
28656197.0,4,293.25,1173,5.5,54.75,1,2.0,1999-01-31,1999-03-01,25.0,29,2
28657088.0,6,37.33,224,5.67,101.33,3,1.0,1999-08-15,1999-12-18,50.0,125,0
28657807.0,9,80.11,721,5.56,75.56,5,1.0,1999-02-01,1999-08-13,55.56,193,0
28657963.0,6,110.67,664,5.33,98.33,2,1.0,1999-03-22,1999-12-10,33.33,263,0
28658094.0,5,40.0,200,6.2,133.8,2,1.0,1999-10-18,1999-12-27,40.0,70,0
28658391.0,15,76.07,1141,5.2,136.07,6,1.0,1999-02-18,1999-12-16,40.0,301,0
28663987.0,9,112.67,1014,5.0,67.33,4,1.0,1999-05-05,1999-11-27,44.44,206,0
28673101.0,29,69.66,2020,5.59,89.86,6,1.0,1999-01-03,1999-11-24,20.69,325,0
28674414.0,14,84.86,1188,4.36,25.36,3,1.0,1999-02-21,1999-12-23,21.43,305,0
28678126.0,18,174.78,3146,5.22,138.44,2,1.0,1999-01-10,1999-12-16,11.11,340,0
28681518.0,9,54.22,488,5.33,86.0,1,2.0,1999-01-26,1999-12-15,11.11,323,2
28686806.0,1,49.0,49,6.0,201.0,0,1.0,1999-01-03,1999-01-03,0.0,0,0
28690451.0,1,13.0,13,6.0,30.0,0,1.0,1999-06-22,1999-06-22,0.0,0,0
28695252.0,9,167.78,1510,5.67,131.44,0,1.0,1999-03-21,1999-12-06,0.0,260,0
28696300.0,16,81.62,1306,5.5,112.38,1,2.0,1999-02-02,1999-12-19,6.25,320,2
28697621.0,33,180.73,5964,5.91,96.36,12,1.0,1999-01-16,1999-12-29,36.36,347,0
28698884.0,5,194.6,973,5.2,14.0,0,1.0,1999-02-03,1999-05-18,0.0,104,0
28699437.0,27,117.07,3161,5.56,46.93,6,2.0,1999-01-03,1999-10-06,22.22,276,2
28700045.0,19,97.53,1853,6.11,186.58,3,1.0,1999-02-28,1999-12-01,15.79,276,0
28700540.0,22,65.77,1447,5.27,98.95,7,2.0,1999-03-01,1999-12-28,31.82,302,2
28703791.0,6,217.0,1302,5.5,124.67,0,1.0,1999-02-16,1999-11-16,0.0,273,0
28704385.0,26,136.54,3550,5.38,82.12,3,2.0,1999-01-01,1999-11-14,11.54,317,2
28705168.0,3,1.67,5,3.33,63.33,2,1.0,1999-11-03,1999-11-26,66.67,23,0
28706836.0,4,0.0,0,6.0,25.75,4,1.0,1999-07-04,1999-07-04,100.0,0,0
28706950.0,3,88.33,265,6.0,55.0,1,2.0,1999-07-15,1999-10-17,33.33,94,2
